          * c:\users\shanthipriya\esim-workspace\sn74ls90\sn74ls90.cir
          Transient Analysis  Fri May 30 15:16:06  2025
--------------------------------------------------------------------------------
Index   time            net-_u1-pad1_   net-_u2-pad1_   net-_u3-pad1_   
--------------------------------------------------------------------------------
0	0.000000e+00	5.000000e+00	0.000000e+00	1.000000e+00	
1	1.000000e-11	5.000000e+00	5.000000e-02	1.000000e+00	
2	2.000000e-11	5.000000e+00	1.000000e-01	1.000000e+00	
3	4.000000e-11	5.000000e+00	2.000000e-01	1.000000e+00	
4	8.000000e-11	5.000000e+00	4.000000e-01	1.000000e+00	
5	1.600000e-10	5.000000e+00	8.000000e-01	1.000000e+00	
6	3.200000e-10	5.000000e+00	1.600000e+00	1.000000e+00	
7	6.400000e-10	5.000000e+00	3.200000e+00	1.000000e+00	
8	1.000000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
9	1.064000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
10	1.192000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
11	1.448000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
12	1.960000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
13	2.984000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
14	3.640000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
15	3.740000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
16	3.940000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
17	4.340000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
18	4.640000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
19	4.720000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
20	4.880000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
21	5.200000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
22	5.840000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
23	7.120000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
24	9.680000e-09	5.000000e+00	5.000000e+00	1.000000e+00	
